AGENCIA,AGENTE,SECCION_CENSAL,PROYECTO,DAT_ID,CUALI,PROVINCIA,MUNICIPIO,IDDIR,CALLE,NUMERO,DIRECCION,INFOBEL 2014
SOLIVESA, ,1808707024,,851000000273595,2 E     ,,GRANADA,66040769,CL ZEGRI MORENO,11," esc , planta 1,puerta ",
SOLIVESA, ,1808707024,,851000000273645,0 D     ,,GRANADA,26040819,CL ZEGRI MORENO,18," esc , planta 2,puerta ",
SOLIVESA, ,1808707024,,851000000273678,2 E     ,,GRANADA,86040852,CL ZEGRI MORENO,4," esc , planta 1,puerta DCH",
SOLIVESA, ,1808707024,,851000000273610,0 C     ,,GRANADA,36040784,CL ZEGRI MORENO,14," esc , planta 00,puerta ",
SOLIVESA, ,1808707024,,851000000273688,2 C     ,,GRANADA,96040862,CL ZEGRI MORENO,5," esc , planta BJ,puerta IZQ",
SOLIVESA, ,1808706012,,851000000085208,1 D     ,,GRANADA,95852312,CM BAJO HUETOR,55," esc , planta 2,puerta B",
SOLIVESA, ,1808706025,,851000000242792,1 D     ,,GRANADA,16009966,CM BAJO HUETOR,53," esc , planta 1,puerta E",
SOLIVESA, ,1808706025,,851000002041022,1 F     ,,GRANADA,36739751,CM BAJO HUETOR,45," esc , planta 2,puerta A",
SOLIVESA, ,1808706021,,851000000081223,1 C     ,,GRANADA,25848327,CM BAJO HUETOR,59,"B esc , planta 2,puerta B",
SOLIVESA, ,1808706021,,951000000075257,1 E     ,,GRANADA,70489200,CM BAJO HUETOR,81," esc , planta 00,puerta ",
SOLIVESA, ,1808706021,,951000000175032,1 D     ,,GRANADA,90502153,CM BAJO HUETOR,73," esc , planta 00,puerta A",
SOLIVESA, ,1808706021,,951000000075254,1 D     ,,GRANADA,40489197,CM BAJO HUETOR,77," esc , planta 00,puerta A",
SOLIVESA, ,1808706021,,951000000075256,1 C     ,,GRANADA,60489199,CM BAJO HUETOR,79," esc , planta 00,puerta ",
SOLIVESA, ,1808706021,,951000000075255,1 D     ,,GRANADA,50489198,CM BAJO HUETOR,75," esc , planta 00,puerta A",
SOLIVESA, ,1808706025,,851000002040985,1 D     ,,GRANADA,26739714,CM BAJO HUETOR,47," esc , planta 2,puerta C",
SOLIVESA, ,1808706022,,851000000242837,1 D     ,,GRANADA,16010011,CM BAJO HUETOR,56," esc DUP, planta 1,puerta A",
SOLIVESA, ,1100401023,,711000354355503,0 D     ,,ALGECIRAS,1616905,CM DEL EMBARCADERO,35,"P2 esc , planta 1,puerta A",
SOLIVESA, ,1808706019,,851000000243079,0 E     ,,GRANADA,96010253,CM ZUBIA,1," esc , planta 3,puerta IZQ",
SOLIVESA, ,1808706019,,851000000243255,1 C     ,,GRANADA,56010429,CM ZUBIA,5," esc , planta 2,puerta DCH",
SOLIVESA, ,1808706019,,851000000243199,1 D     ,,GRANADA,36010373,CM ZUBIA,3," esc , planta 2,puerta ",
SOLIVESA, ,1808706019,,851000000243273,1 D     ,,GRANADA,56010447,CM ZUBIA,7," esc , planta 3,puerta ",
SOLIVESA, ,1808706024,,951000002520412, D     ,,GRANADA,77734038,CN CERVANTES,13," esc , planta PR,puerta IZ",
SOLIVESA, ,1808706024,,851000000058931,0 D     ,,GRANADA,35826035,CN CERVANTES,9," esc , planta EN,puerta IZQ",
SOLIVESA, ,1808706024,,851000000058900,0 D     ,,GRANADA,85826004,CN CERVANTES,11," esc , planta 00,puerta IZQ",
SOLIVESA, ,1100401025,,711000354351354,2 C     ,,ALGECIRAS,1617037,CR AL RINCONCILLO,1,"P2 esc , planta 5,puerta E",
SOLIVESA, ,1100401025,,711000354353322,2 D     ,,ALGECIRAS,1616007,CR AL RINCONCILLO,5,"A esc , planta 00,puerta 139",
SOLIVESA, ,1808707018,,851000001616509,1 D     ,,GRANADA,76422460,CR MALAGA,26-B2,"BQ2 esc , planta 3,puerta B",
SOLIVESA, ,1808707018,,851000001616502,1 D     ,,GRANADA,96422453,CR MALAGA,26-B1,"BQ1 esc , planta 4,puerta D",
SOLIVESA, ,1808707018,,851000000065619,1 C     ,,GRANADA,45832723,CR MALAGA,66," esc , planta 2,puerta IZQ",
SOLIVESA, ,1808707018,,851000000065632,1 C     ,,GRANADA,85832736,CR MALAGA,68," esc , planta 4,puerta IZQ",
SOLIVESA, ,1808707018,,851000000065597,1 D     ,,GRANADA,95832701,CR MALAGA,70," esc , planta 5,puerta B",
SOLIVESA, ,1808707018,,851000000067408,1 E     ,,GRANADA,25834512,CR MALAGA,48," esc , planta 5,puerta ",
SOLIVESA, ,1808707018,,851000000067323,1 E     ,,GRANADA,75834427,CR MALAGA,32," esc , planta 3,puerta DCH",
SOLIVESA, ,1808707018,,851000000067359,1 C     ,,GRANADA,75834463,CR MALAGA,40," esc , planta 4,puerta ",
SOLIVESA, ,1808707018,,851000000074982,1 C     ,,GRANADA,75842086,CR MALAGA,22," esc , planta 4,puerta E",
SOLIVESA, ,1808707018,,851000005306345,1 D     ,,GRANADA,98733194,CR MALAGA,60," esc , planta 5,puerta DER",
SOLIVESA, ,1808707018,,851000001616519,1 D     ,,GRANADA,86422470,CR MALAGA,26-B3,"BQ3 esc , planta 4,puerta A",
SOLIVESA, ,1808707018,,851000000067384,1 D     ,,GRANADA,55834488,CR MALAGA,44," esc , planta 5,puerta ",
SOLIVESA, ,1808707018,,851000000084352,1 D     ,,GRANADA,85851456,CR MALAGA,24," esc , planta 3,puerta G",
SOLIVESA, ,1808707018,,851000000074954,1 D     ,,GRANADA,65842058,CR MALAGA,20," esc , planta 3,puerta B",
SOLIVESA, ,1808707018,,951000000912264,0 D     ,,GRANADA,52921070,CR MALAGA,18," esc , planta 3,puerta B",
SOLIVESA, ,1808707018,,851000000067370,1 A     ,,GRANADA,95834474,CR MALAGA,42," esc , planta 4,puerta ",
SOLIVESA, ,1808707018,,851000000067317,0 C     ,,GRANADA,15834421,CR MALAGA,30," esc , planta 3,puerta IZQ",
SOLIVESA, ,1808707018,,851000000067338,1 F     ,,GRANADA,45834442,CR MALAGA,34," esc , planta 4,puerta IZQ",
SOLIVESA, ,1808707018,,851000000067348,1 C     ,,GRANADA,55834452,CR MALAGA,38," esc , planta 5,puerta IZQ",
SOLIVESA, ,1808707018,,851000000065609,1 E     ,,GRANADA,35832713,CR MALAGA,64," esc , planta 5,puerta B",
SOLIVESA, ,1402102007,,771000000723935,1 D     ,,CORDOBA,35743343,PJ ARQUITECTO FELIX HERNANDEZ,1," esc , planta 3,puerta 4",
SOLIVESA, ,1402102007,,771000000723974,1 D     ,,CORDOBA,65743382,PJ ARQUITECTO FELIX HERNANDEZ,3," esc , planta 4,puerta 1",
SOLIVESA, ,1402102007,,771000000723982,1 D     ,,CORDOBA,55743390,PJ ARQUITECTO FELIX HERNANDEZ,4," esc , planta 1,puerta 1",
SOLIVESA, ,1402102007,,771000000723961,1 D     ,,CORDOBA,25743369,PJ ARQUITECTO FELIX HERNANDEZ,2," esc , planta 5,puerta 3",
SOLIVESA, ,1402102008,,771000000724706,1 E     ,,CORDOBA,95744114,PJ CHICLANA,1," esc , planta 1,puerta 4",
SOLIVESA, ,1402102008,,771000000724735,1 D     ,,CORDOBA,25744143,PJ CHICLANA,3," esc , planta 00,puerta 2",
SOLIVESA, ,4625012038,,212000000018432,1 C     ,VALENCIA,VALENCIA,717494,CL FRANCISCO BALDOMA,7," esc , planta 5,puerta 20",
SOLIVESA, ,4625012038,,210006200900017,1 E     ,VALENCIA,VALENCIA,440522,CL FRANCISCO BALDOMA,11," esc , planta 6,puerta 16",
SOLIVESA, ,4625012038,,212000000019554,1 D     ,VALENCIA,VALENCIA,718712,CL FRANCISCO BALDOMA,5," esc , planta 03,puerta 11",
SOLIVESA, ,4625012038,,210006201100018,1 F     ,VALENCIA,VALENCIA,440533,CL FRANCISCO BALDOMA,10," esc , planta 6,puerta 17",
SOLIVESA, ,4625012038,,212000000018405,1 D     ,VALENCIA,VALENCIA,717491,CL FRANCISCO BALDOMA,9," esc , planta 5,puerta 18",
SOLIVESA, ,4625012038,,212000000019516,1 C     ,VALENCIA,VALENCIA,718739,CL FRANCISCO BALDOMA,3," esc , planta 5,puerta 20",
SOLIVESA, ,1100401023,,711000118196190,0 F     ,,ALGECIRAS,1616435,PJ EL RUISEÐOR,9," esc , planta 00,puerta 01",
SOLIVESA, ,1100401023,,711000118195801,2 D     ,,ALGECIRAS,1615505,PJ EL RUISEÐOR,2," esc , planta 00,puerta A",
SOLIVESA, ,1100401023,,711000118195799,0 F     ,,ALGECIRAS,1615125,PJ EL RUISEÐOR,4," esc , planta 00,puerta A",
SOLIVESA, ,1100401023,,711000118196186,0 D     ,,ALGECIRAS,1616355,PJ EL RUISEÐOR,7," esc , planta 00,puerta 01",
SOLIVESA, ,1100401023,,711000118196180,0 E     ,,ALGECIRAS,1616439,PJ EL RUISEÐOR,3," esc , planta 00,puerta 01",
SOLIVESA, ,1100401023,,711000118196192,0 C     ,,ALGECIRAS,1616356,PJ EL RUISEÐOR,11," esc , planta 00,puerta 01",
SOLIVESA, ,1100401023,,711000118196204, ,,ALGECIRAS,1616380,PJ EL RUISEÐOR,17," esc , planta 00,puerta 01",
SOLIVESA, ,1402102008,,771000000767849,1 D     ,,CORDOBA,65778050,PJ PUERTO DE SANTA MARIA,3," esc , planta 1,puerta 4",
SOLIVESA, ,1402102008,,771000000767829,1 D     ,,CORDOBA,45778030,PJ PUERTO DE SANTA MARIA,1," esc , planta 1,puerta 2",
SOLIVESA, ,1808707023,,851000000061260,2 D     ,,GRANADA,15828364,PJ SAN JUAN,3," esc , planta 3,puerta C",
SOLIVESA, ,1808707024,,851000000064810,2 D     ,,GRANADA,55831914,PJ SAN JUAN,1," esc , planta 1,puerta A",
SOLIVESA, ,1808707023,,851000000061274,2 D     ,,GRANADA,65828378,PJ SAN LUCAS,1," esc , planta 2,puerta D",
SOLIVESA, ,1808707023,,851000000061361,2 D     ,,GRANADA,35828465,PJ SAN LUCAS,8," esc , planta 2,puerta G",
SOLIVESA, ,1808707023,,851000000061305,2 C     ,,GRANADA,15828409,PJ SAN LUCAS,3," esc , planta 5,puerta B",
SOLIVESA, ,1808707024,,851000000061308,2 D     ,,GRANADA,45828412,PJ SAN LUCAS,4," esc , planta BJ,puerta A",
SOLIVESA, ,1808707023,,851000000061335,2 D     ,,GRANADA,45828439,PJ SAN LUCAS,6," esc , planta BJ,puerta D",
SOLIVESA, ,1808707023,,851000000061381,2 D     ,,GRANADA,55828485,PJ SAN MATEO,1," esc , planta 1,puerta C",
SOLIVESA, ,2305004011,,851000000214784,1 D     ,,JAEN,25981887,PS DE ESPAÐA,15," esc , planta 6,puerta L",
SOLIVESA, ,2305004011,,851000000208353,1 D     ,,JAEN,65975456,PS DE ESPAÐA,11," esc , planta 4,puerta B",
SOLIVESA, ,2305004011,,851000000186479,1 E     ,,JAEN,25953582,PS DE ESPAÐA,3," esc , planta 6,puerta I",
SOLIVESA, ,2305004011,,851000000213851,1 D     ,,JAEN,55980954,PS DE ESPAÐA,19," esc , planta 6,puerta ",
SOLIVESA, ,2305004011,,851000000215537,1 C     ,,JAEN,85982640,PS DE ESPAÐA,13," esc , planta 5,puerta J",
SOLIVESA, ,2305004011,,851000000215422,1 E     ,,JAEN,15982525,PS DE ESPAÐA,7," esc , planta 3,puerta B",
SOLIVESA, ,2305004011,,851000000208333,1 D     ,,JAEN,45975436,PS DE ESPAÐA,9," esc , planta 1,puerta B",
SOLIVESA, ,2305004011,,851000000215513,1 D     ,,JAEN,25982616,PS DE ESPAÐA,17," esc , planta 2,puerta ",
SOLIVESA, ,2305004010,,851000000217583,1 B     ,,JAEN,25984686,PS DE ESPAÐA,14," esc , planta 6,puerta B",
SOLIVESA, ,2305004010,,851000000217597,1 D     ,,JAEN,75984700,PS DE ESPAÐA,16," esc , planta 6,puerta B",
SOLIVESA, ,2305004010,,851000000217568,1 D     ,,JAEN,55984671,PS DE ESPAÐA,12," esc , planta 6,puerta B",
SOLIVESA, ,2305004010,,851000000215002,1 D     ,,JAEN,45982105,PS DE ESPAÐA,10," esc , planta 00,puerta 2",
SOLIVESA, ,2305004010,,851000000186523,1 C     ,,JAEN,15953626,PS DE ESPAÐA,8," esc , planta 5,puerta A",
SOLIVESA, ,2305004010,,851000000186512,1 C     ,,JAEN,85953615,PS DE ESPAÐA,6," esc , planta EN,puerta D",
SOLIVESA, ,2305004014,,851000000219209,1 D     ,,JAEN,85986312,PS DE ESPAÐA,20," esc , planta 2,puerta G",
SOLIVESA, ,2305004014,,851000000218657,1 C     ,,JAEN,55985760,PS DE ESPAÐA,18," esc , planta 4,puerta A",
